SERVICE_CHANGE_NUM,CHANGE_NUM,STOP_ID,STOP_SEQUENCE_NUM,DAY_PART_CD,SERVICE_RTE_NUM,EXPRESS_LOCAL_CD,INBD_OUTBD_CD,HOST_STREET_NM,CROSS_STREET_NM,STOP_PLACEMENT_CD,TRIP_COMPASS_DIR_CD,JURISDICTION_CD,OBSERVED_TRIPS_IDS,TOTAL_OBSERVATIONS,AVG_TRIP_BOARDINGS,AVG_TOTAL_BOARDINGS,AVG_TRIP_ALIGHTINGS,AVG_TOTAL_ALIGHTINGS,AVG_TRIP_DEPARTING_LOAD
243,157,1510,3,MID,1,L,O,S Jackson St,Maynard Ave S,FS,N,SEA,24,2987,1.5,36.5,1.9,45.5,12.1
243,157,1530,4,MID,1,L,O,S Jackson St,5th Ave S,FS,N,SEA,24,3002,3.2,76.7,4.1,98.5,11.2
243,157,2050,4,MID,1,L,I,10th Ave W,W McGraw St,FS,S,SEA,24,2833,0.2,5.6,0,0,1.5
243,157,2060,5,MID,1,L,I,10th Ave W,W Crockett St,FS,S,SEA,24,2835,0.2,4.9,0,0,1.7
243,157,1610,5,MID,1,L,O,Prefontaine Pl S,Yesler Way,NS,N,SEA,24,3002,1.2,28.1,1.4,34.5,10.9
243,157,2070,6,MID,1,L,I,10th Ave W,W Howe St,FS,S,SEA,23,2716,0.5,10.7,0,0,2.1
243,157,538,6,MID,1,L,O,3rd Ave,Columbia St,NS,N,SEA,24,3002,1.2,27.9,1.5,36.4,10.5
243,157,2080,7,MID,1,L,I,10th Ave W,W Blaine St,FS,S,SEA,24,2835,0.2,5,0,0,2.4
243,157,558,7,MID,1,L,O,3rd Ave,Seneca St,NS,N,SEA,24,2991,1.6,37.9,1.5,36.3,10.7
243,157,2090,8,MID,1,L,I,10th Ave W,W Galer St,NS,S,SEA,24,2835,0.2,5.2,0,0,2.6
243,157,575,8,MID,1,L,O,3rd Ave,Pike St,NS,N,SEA,24,2988,3.3,80.3,4,96.2,10
243,157,2100,9,MID,1,L,I,Olympic Way W,W Lee St,FS,S,SEA,24,2835,0.1,2.7,0,0,2.7
243,157,600,9,MID,1,L,O,3rd Ave,Virginia St,FS,N,SEA,24,2998,1.9,46.4,2.6,61.3,9.3
243,157,2110,10,MID,1,L,I,Olympic Way W,9th Ave W,FS,S,SEA,24,2835,0.2,3.9,0,0,2.9
243,157,605,10,MID,1,L,O,3rd Ave,Bell St,FS,N,SEA,24,3002,1.2,27.7,1.7,39.9,8.8
243,157,2120,11,MID,1,L,I,W Olympic Pl,7th Ave W,FS,S,SEA,24,2835,0.4,9,0,0.3,3.2
243,157,1690,11,MID,1,L,O,3rd Ave,Vine St,FS,N,SEA,24,3003,0.5,12.6,1.7,40.9,7.7
243,157,2130,12,MID,1,L,I,W Olympic Pl,5th Ave W,NS,S,SEA,24,2835,0.2,5.3,0,0,3.4
243,157,2320,12,MID,1,L,O,1st Ave,Broad St,FS,N,SEA,24,3001,0.2,3.6,0.8,19,7
243,157,2330,13,MID,1,L,O,1st Ave N,Denny Way,FS,N,SEA,24,3002,0.4,8.7,1.1,25.9,6.3
243,157,2140,13,MID,1,L,I,W Olympic Pl,3rd Ave W,FS,S,SEA,24,2835,0.6,14.2,0.1,2.3,3.9
243,157,2360,14,MID,1,L,O,1st Ave N,Republican St,NS,N,SEA,24,3003,0.4,9.9,2.3,56,4.4
243,157,2150,14,MID,1,L,I,W Roy St,2nd Ave W,FS,S,SEA,24,2835,0.4,9.4,0.1,2.5,4.2
243,157,2370,15,MID,1,L,O,Mercer St,Queen Anne Ave N,NS,N,SEA,24,3003,0.5,12.9,1.4,34.6,3.5
243,157,2672,15,MID,1,L,I,Queen Anne Ave N,W Mercer St,FS,S,SEA,24,2835,3.1,74.1,1,23.1,6.3
243,157,2180,16,MID,1,L,I,Queen Anne Ave N,W Harrison St,FS,S,SEA,24,2835,0.7,17.8,0.2,4.1,6.9
243,157,2390,16,MID,1,L,O,2nd Ave W,W Roy St,FS,N,SEA,24,3004,0.1,2,0.3,8.3,3.1
243,157,2400,17,MID,1,L,O,W Olympic Pl,3rd Ave W,NS,N,SEA,24,3005,0.1,1.3,0.5,11.6,2.6
243,157,2200,17,MID,1,L,I,Queen Anne Ave N,W John St,FM,S,SEA,24,2835,1.2,29.4,0.2,5.7,7.9
243,157,2410,18,MID,1,L,O,W Olympic Pl,5th Ave W,NS,N,SEA,24,3005,0,0,0.1,2.6,2.6
243,157,2244,18,MID,1,L,I,Denny Way,2nd Ave,FS,S,SEA,24,2834,1.2,28.5,0.4,9,8.7
243,157,2220,19,MID,1,L,I,3rd Ave,Cedar St,FS,S,SEA,24,2834,0,0,0.7,17.9,8
243,157,2420,19,MID,1,L,O,W Olympic Pl,7th Ave W,FS,N,SEA,24,3004,0,0.1,0.3,6.2,2.3
243,157,2430,20,MID,1,L,O,Olympic Way W,W Prospect St,FS,N,SEA,24,3004,0,0,0.1,1.7,2.2
243,157,2440,21,MID,1,L,O,Olympic Way W,10th Ave W,NS,N,SEA,24,3004,0,0,0.1,2.3,2.1
243,157,2450,22,MID,1,L,O,10th Ave W,W Galer St,FS,N,SEA,24,3005,0,0.1,0.1,2.7,2
243,157,2460,23,MID,1,L,O,10th Ave W,W Blaine St,FS,N,SEA,24,3005,0,0,0.2,4.6,1.9
243,157,2470,24,MID,1,L,O,10th Ave W,W Howe St,FS,N,SEA,24,3005,0.1,2.4,0.4,9.7,1.5
243,157,2480,25,MID,1,L,O,10th Ave W,W Crockett St,FS,N,SEA,24,3005,0,0,0.1,2.7,1.4
243,157,2490,26,MID,1,L,O,10th Ave W,W McGraw St,FS,N,SEA,24,3005,0,0,0.1,3.5,1.3
243,157,2500,27,MID,1,L,O,10th Ave W,W Halladay St,FS,N,SEA,24,3004,0,0,0.2,3.6,1.1
243,157,2510,28,MID,1,L,O,10th Ave W,W Newell St,FS,N,SEA,24,3000,0,0,0.1,2.4,1.1
243,157,2520,29,MID,1,L,O,9th Ave W,W Armour St,FS,N,SEA,24,2992,0,0,0.2,4.4,0.9
243,157,2010,30,MID,1,L,O,10th Ave W,W Armour St,NS,N,SEA,24,3002,0,0,0.9,20.6,0
243,157,3600,1,PM,1,L,O,S Jackson St,12th Ave S,FS,N,SEA,16,2012,2.5,40.4,0,0.1,10.2
243,157,2010,1,PM,1,L,I,10th Ave W,W Armour St,NS,S,SEA,17,2045,1.1,19.2,0,0,1.1
243,157,1500,2,PM,1,L,O,S Jackson St,8th Ave S,NS,N,SEA,16,2005,1.3,20.9,1,16.3,10.5
243,157,2020,2,PM,1,L,I,10th Ave W,W Bothwell St,FS,S,SEA,17,2041,0.2,2.8,0.1,1,1.2
243,157,2030,3,PM,1,L,I,10th Ave W,W Halladay St,FS,S,SEA,17,2041,0.1,2.2,0,0,1.3
243,157,1510,3,PM,1,L,O,S Jackson St,Maynard Ave S,FS,N,SEA,16,2012,1,16.4,1.5,23.4,10.1
243,157,1530,4,PM,1,L,O,S Jackson St,5th Ave S,FS,N,SEA,17,2142,3.1,52.3,3.5,59.9,9
243,157,2050,4,PM,1,L,I,10th Ave W,W McGraw St,FS,S,SEA,17,2044,0.2,4.2,0,0,1.6
243,157,2060,5,PM,1,L,I,10th Ave W,W Crockett St,FS,S,SEA,17,2044,0.1,2.3,0,0,1.7
243,157,1610,5,PM,1,L,O,Prefontaine Pl S,Yesler Way,NS,N,SEA,17,2140,1.2,19.6,1,17.6,9.1
243,157,2070,6,PM,1,L,I,10th Ave W,W Howe St,FS,S,SEA,18,2164,0.4,7.7,0,0.2,2.1
243,157,538,6,PM,1,L,O,3rd Ave,Columbia St,NS,N,SEA,17,2140,2,34,1.2,20.8,9.9
243,157,2080,7,PM,1,L,I,10th Ave W,W Blaine St,FS,S,SEA,18,2164,0.1,1.9,0,0,2.2
243,157,558,7,PM,1,L,O,3rd Ave,Seneca St,NS,N,SEA,18,2262,3.4,61.5,1,17.5,12.4
243,157,2090,8,PM,1,L,I,10th Ave W,W Galer St,NS,S,SEA,18,2164,0.1,2.5,0,0.1,2.4
243,157,575,8,PM,1,L,O,3rd Ave,Pike St,NS,N,SEA,17,2136,4.7,80.3,3.1,53.4,14.2
243,157,2100,9,PM,1,L,I,Olympic Way W,W Lee St,FS,S,SEA,18,2164,0.1,1.4,0,0,2.4
243,157,600,9,PM,1,L,O,3rd Ave,Virginia St,FS,N,SEA,17,2141,3.2,53.6,1.7,28.1,15.7
243,157,2110,10,PM,1,L,I,Olympic Way W,9th Ave W,FS,S,SEA,18,2164,0.1,1.9,0,0,2.5
243,157,605,10,PM,1,L,O,3rd Ave,Bell St,FS,N,SEA,17,2140,1.8,30.9,1.8,29.8,15.8
243,157,2120,11,PM,1,L,I,W Olympic Pl,7th Ave W,FS,S,SEA,18,2164,0.2,4,0,0,2.8
243,157,1690,11,PM,1,L,O,3rd Ave,Vine St,FS,N,SEA,17,2138,0.6,9.4,1.9,32.2,14.4
243,157,2130,12,PM,1,L,I,W Olympic Pl,5th Ave W,NS,S,SEA,18,2164,0.1,1.7,0,0,2.8
243,157,2320,12,PM,1,L,O,1st Ave,Broad St,FS,N,SEA,17,2139,0.2,4.1,1.4,23.9,13.3
243,157,2330,13,PM,1,L,O,1st Ave N,Denny Way,FS,N,SEA,17,2141,0.5,8.8,1.2,20.8,12.6
243,157,2140,13,PM,1,L,I,W Olympic Pl,3rd Ave W,FS,S,SEA,17,2039,0.5,8,0.1,1.1,3.3
243,157,2360,14,PM,1,L,O,1st Ave N,Republican St,NS,N,SEA,17,2141,1,16.3,3.6,61.5,9.9
243,157,2150,14,PM,1,L,I,W Roy St,2nd Ave W,FS,S,SEA,17,2039,0.3,5.4,0.1,1.8,3.5
243,157,2370,15,PM,1,L,O,Mercer St,Queen Anne Ave N,NS,N,SEA,17,2141,1.2,20.3,2.2,37.4,8.9
243,157,2672,15,PM,1,L,I,Queen Anne Ave N,W Mercer St,FS,S,SEA,17,2039,3.9,66.5,0.9,16.1,6.4
243,157,2180,16,PM,1,L,I,Queen Anne Ave N,W Harrison St,FS,S,SEA,17,2039,1,17.1,0.3,4.9,7.2
243,157,2390,16,PM,1,L,O,2nd Ave W,W Roy St,FS,N,SEA,17,2141,0.2,2.7,0.9,15.3,8.2
243,157,2400,17,PM,1,L,O,W Olympic Pl,3rd Ave W,NS,N,SEA,17,2141,0.1,1.4,1.1,18.3,7.2
243,157,2200,17,PM,1,L,I,Queen Anne Ave N,W John St,FM,S,SEA,17,2039,2,33.2,0.4,6.2,8.7
243,157,2410,18,PM,1,L,O,W Olympic Pl,5th Ave W,NS,N,SEA,17,2141,0,0,0.3,5.8,6.9
243,157,2244,18,PM,1,L,I,Denny Way,2nd Ave,FS,S,SEA,17,2038,1.4,23.5,0.3,5.7,9.8
243,157,2220,19,PM,1,L,I,3rd Ave,Cedar St,FS,S,SEA,17,2039,0,0.4,0.9,15.8,8.9
243,157,2420,19,PM,1,L,O,W Olympic Pl,7th Ave W,FS,N,SEA,17,2141,0,0.1,0.8,14.4,6.1
243,157,400,20,PM,1,L,I,3rd Ave,Bell St,FS,S,SEA,1,123,0.4,0.4,0.7,0.7,3.6
243,157,2430,20,PM,1,L,O,Olympic Way W,W Prospect St,FS,N,SEA,17,2141,0,0,0.3,5,5.8
243,157,420,21,PM,1,L,I,3rd Ave,Virginia St,NS,S,SEA,1,123,0.2,0.2,0.6,0.6,3.2
243,157,2440,21,PM,1,L,O,Olympic Way W,10th Ave W,NS,N,SEA,17,2141,0,0,0.1,2.4,5.7
243,157,2450,22,PM,1,L,O,10th Ave W,W Galer St,FS,N,SEA,17,2141,0,0,0.4,7.1,5.2
243,157,430,22,PM,1,L,I,3rd Ave,Pine St,NS,S,SEA,1,123,0.2,0.2,1.4,1.4,2
243,157,450,23,PM,1,L,I,3rd Ave,Union St,FS,S,SEA,1,123,0.1,0.1,0.7,0.7,1.4
243,157,2460,23,PM,1,L,O,10th Ave W,W Blaine St,FS,N,SEA,17,2141,0,0,0.6,10.3,4.6
243,157,480,24,PM,1,L,I,3rd Ave,Marion St,NS,S,SEA,1,123,0.1,0.1,0.2,0.2,1.3
243,157,2470,24,PM,1,L,O,10th Ave W,W Howe St,FS,N,SEA,17,2141,0,0.2,1.1,19.2,3.5
243,157,500,25,PM,1,L,I,3rd Ave,James St,NS,S,SEA,1,123,0,0,0.3,0.3,1.1
243,157,2480,25,PM,1,L,O,10th Ave W,W Crockett St,FS,N,SEA,17,2141,0,0,0.5,8.6,3.1
243,157,2490,26,PM,1,L,O,10th Ave W,W McGraw St,FS,N,SEA,17,2141,0,0,0.6,10.9,2.4
243,157,515,26,PM,1,L,I,3rd Ave S,S Main St,NS,S,SEA,1,123,0.1,0.1,0.4,0.4,0.7
243,157,1471,27,PM,1,L,I,S Jackson St,5th Ave S,NS,S,SEA,1,123,0.3,0.3,1,1,0
243,157,2500,27,PM,1,L,O,10th Ave W,W Halladay St,FS,N,SEA,17,2141,0,0,0.6,9.8,1.8
243,157,2510,28,PM,1,L,O,10th Ave W,W Newell St,FS,N,SEA,17,2139,0,0,0.5,8.1,1.4
243,157,2520,29,PM,1,L,O,9th Ave W,W Armour St,FS,N,SEA,17,2136,0,0,0.4,6.8,1
243,157,2010,30,PM,1,L,O,10th Ave W,W Armour St,NS,N,SEA,17,2141,0,0,1,17.2,0
243,157,3600,1,XEV,1,L,O,S Jackson St,12th Ave S,FS,N,SEA,6,754,1.7,10.3,0,0,5.4
243,157,2010,1,XEV,1,L,I,10th Ave W,W Armour St,NS,S,SEA,8,967,0.7,5.5,0,0,0.7
243,157,1500,2,XEV,1,L,O,S Jackson St,8th Ave S,NS,N,SEA,6,754,0.8,4.9,0.4,2.3,5.8
243,157,2020,2,XEV,1,L,I,10th Ave W,W Bothwell St,FS,S,SEA,8,964,0,0.3,0,0.2,0.7
243,157,2030,3,XEV,1,L,I,10th Ave W,W Halladay St,FS,S,SEA,8,966,0.1,0.4,0,0,0.8
243,157,1510,3,XEV,1,L,O,S Jackson St,Maynard Ave S,FS,N,SEA,6,754,0.5,2.9,0.4,2.5,5.8
243,157,1530,4,XEV,1,L,O,S Jackson St,5th Ave S,FS,N,SEA,6,754,2,11.9,1.7,10.2,6.1
243,157,2050,4,XEV,1,L,I,10th Ave W,W McGraw St,FS,S,SEA,8,967,0.1,0.4,0,0,0.8
243,157,2060,5,XEV,1,L,I,10th Ave W,W Crockett St,FS,S,SEA,8,967,0.1,0.5,0,0,0.9
243,157,1610,5,XEV,1,L,O,Prefontaine Pl S,Yesler Way,NS,N,SEA,6,754,0.9,5.4,0.8,4.6,6.3
243,157,2070,6,XEV,1,L,I,10th Ave W,W Howe St,FS,S,SEA,8,967,0.2,1.7,0,0.2,1.1
243,157,538,6,XEV,1,L,O,3rd Ave,Columbia St,NS,N,SEA,6,754,0.6,3.8,0.7,4.2,6.2
243,157,2080,7,XEV,1,L,I,10th Ave W,W Blaine St,FS,S,SEA,8,967,0.1,0.4,0,0,1.1
243,157,558,7,XEV,1,L,O,3rd Ave,Seneca St,NS,N,SEA,6,754,1.5,9,0.5,3,7.2
243,157,2090,8,XEV,1,L,I,10th Ave W,W Galer St,NS,S,SEA,8,967,0,0.1,0,0,1.1
243,157,575,8,XEV,1,L,O,3rd Ave,Pike St,NS,N,SEA,7,878,3.1,21.9,1.9,13,8.7
243,157,2100,9,XEV,1,L,I,Olympic Way W,W Lee St,FS,S,SEA,8,967,0.1,0.4,0,0,1.2
243,157,600,9,XEV,1,L,O,3rd Ave,Virginia St,FS,N,SEA,7,880,2.1,14.4,1.2,8.1,9.6
243,157,2110,10,XEV,1,L,I,Olympic Way W,9th Ave W,FS,S,SEA,7,844,0,0.1,0,0,1.3
243,157,605,10,XEV,1,L,O,3rd Ave,Bell St,FS,N,SEA,7,879,1.4,9.6,1.2,8.2,9.8
243,157,2120,11,XEV,1,L,I,W Olympic Pl,7th Ave W,FS,S,SEA,7,844,0.1,0.8,0,0,1.4
243,157,1690,11,XEV,1,L,O,3rd Ave,Vine St,FS,N,SEA,7,879,0.5,3.3,1.5,10.6,8.7
243,157,2130,12,XEV,1,L,I,W Olympic Pl,5th Ave W,NS,S,SEA,7,844,0,0.3,0,0,1.4
243,157,2320,12,XEV,1,L,O,1st Ave,Broad St,FS,N,SEA,7,880,0.2,1.2,1,6.8,7.9
243,157,2330,13,XEV,1,L,O,1st Ave N,Denny Way,FS,N,SEA,7,879,0.3,2.4,1,7,7.3
243,157,2140,13,XEV,1,L,I,W Olympic Pl,3rd Ave W,FS,S,SEA,8,968,0.3,2.7,0.1,0.4,1.8
243,157,2360,14,XEV,1,L,O,1st Ave N,Republican St,NS,N,SEA,6,753,0.7,4.1,2.5,14.8,5.7
243,157,2150,14,XEV,1,L,I,W Roy St,2nd Ave W,FS,S,SEA,8,969,0.2,1.4,0,0.3,1.9
243,157,2370,15,XEV,1,L,O,Mercer St,Queen Anne Ave N,NS,N,SEA,6,753,0.9,5.4,1.7,10.3,4.9
243,157,2672,15,XEV,1,L,I,Queen Anne Ave N,W Mercer St,FS,S,SEA,8,969,2.6,20.4,0.4,3.4,4.1
243,157,2180,16,XEV,1,L,I,Queen Anne Ave N,W Harrison St,FS,S,SEA,8,968,0.6,4.7,0.1,1,4.6
243,157,2390,16,XEV,1,L,O,2nd Ave W,W Roy St,FS,N,SEA,7,878,0.1,0.6,0.6,4.5,4.4
243,157,2400,17,XEV,1,L,O,W Olympic Pl,3rd Ave W,NS,N,SEA,7,878,0.1,0.7,0.7,4.8,3.8
243,157,2200,17,XEV,1,L,I,Queen Anne Ave N,W John St,FM,S,SEA,8,969,0.9,7.2,0.2,1.8,5.3
243,157,2410,18,XEV,1,L,O,W Olympic Pl,5th Ave W,NS,N,SEA,7,878,0,0,0.2,1.3,3.7
243,157,2244,18,XEV,1,L,I,Denny Way,2nd Ave,FS,S,SEA,8,965,0.7,5.5,0.2,1.8,5.7
243,157,2220,19,XEV,1,L,I,3rd Ave,Cedar St,FS,S,SEA,8,969,0.4,2.9,0.6,4.6,5.5
243,157,2420,19,XEV,1,L,O,W Olympic Pl,7th Ave W,FS,N,SEA,7,877,0,0,0.5,3.2,3.2
243,157,400,20,XEV,1,L,I,3rd Ave,Bell St,FS,S,SEA,2,247,0.7,1.4,1.2,2.4,7.1
243,157,2430,20,XEV,1,L,O,Olympic Way W,W Prospect St,FS,N,SEA,7,878,0,0,0.2,1.7,3
243,157,420,21,XEV,1,L,I,3rd Ave,Virginia St,NS,S,SEA,2,247,0.3,0.6,1.1,2.2,6.3
243,157,2440,21,XEV,1,L,O,Olympic Way W,10th Ave W,NS,N,SEA,7,878,0,0,0.1,0.7,2.9
243,157,2450,22,XEV,1,L,O,10th Ave W,W Galer St,FS,N,SEA,7,878,0,0,0.2,1.4,2.7
243,157,430,22,XEV,1,L,I,3rd Ave,Pine St,NS,S,SEA,2,247,0.5,0.9,2.5,5,4.3
243,157,450,23,XEV,1,L,I,3rd Ave,Union St,FS,S,SEA,2,247,0.4,0.8,1.4,2.7,3.4
243,157,2460,23,XEV,1,L,O,10th Ave W,W Blaine St,FS,N,SEA,7,878,0,0,0.3,1.8,2.4
243,157,480,24,XEV,1,L,I,3rd Ave,Marion St,NS,S,SEA,2,245,0.2,0.3,0.5,1,3.1
243,157,2470,24,XEV,1,L,O,10th Ave W,W Howe St,FS,N,SEA,7,878,0,0,0.6,4.5,1.8
243,157,500,25,XEV,1,L,I,3rd Ave,James St,NS,S,SEA,2,247,0.1,0.2,0.6,1.2,2.6
243,157,2480,25,XEV,1,L,O,10th Ave W,W Crockett St,FS,N,SEA,7,878,0,0,0.2,1.3,1.6
243,157,2490,26,XEV,1,L,O,10th Ave W,W McGraw St,FS,N,SEA,7,878,0,0,0.2,1.6,1.4
243,157,515,26,XEV,1,L,I,3rd Ave S,S Main St,NS,S,SEA,2,247,0.1,0.2,0.7,1.4,2
243,157,1471,27,XEV,1,L,I,S Jackson St,5th Ave S,NS,S,SEA,2,247,0.2,0.4,2.1,4.2,0
243,157,2500,27,XEV,1,L,O,10th Ave W,W Halladay St,FS,N,SEA,7,878,0,0,0.3,2.1,1.1
243,157,2510,28,XEV,1,L,O,10th Ave W,W Newell St,FS,N,SEA,7,878,0,0,0.2,1.6,0.9
243,157,2520,29,XEV,1,L,O,9th Ave W,W Armour St,FS,N,SEA,7,876,0,0,0.2,1.1,0.8
243,157,2010,30,XEV,1,L,O,10th Ave W,W Armour St,NS,N,SEA,7,878,0,0,0.8,5.3,0
